example_id,fidelity_level,independent_tokens,nested_tokens,structural_gap,structural_gap_normalized
5a8d0c1b5542994ba4e3dbb3,0.30769230769230765,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.3333333333333333,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.3636363636363636,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.4,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.4444444444444445,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.5,29,29,0,0.0
5a8d0c1b5542994ba4e3dbb3,0.5714285714285715,,,,
5a8d0c1b5542994ba4e3dbb3,0.6666666666666666,,,,
5a8d0c1b5542994ba4e3dbb3,0.7499999999999999,,,,
5a8d0c1b5542994ba4e3dbb3,1.0,,,,
5a8f7a135542992414482adc,0.08695652173913043,32,32,0,0.0
5a8f7a135542992414482adc,0.14285714285714288,32,32,0,0.0
5a8f7a135542992414482adc,0.16666666666666666,32,32,0,0.0
5a8f7a135542992414482adc,0.18181818181818182,32,32,0,0.0
5a8f7a135542992414482adc,0.22222222222222224,32,32,0,0.0
5a8f7a135542992414482adc,0.25,32,32,0,0.0
5a8f7a135542992414482adc,0.2857142857142857,32,32,0,0.0
5a8f7a135542992414482adc,0.30769230769230765,32,32,0,0.0
5a8f7a135542992414482adc,0.3333333333333333,32,32,0,0.0
5a8f7a135542992414482adc,0.3636363636363636,72,72,0,0.0
5a8f7a135542992414482adc,0.4,72,72,0,0.0
5a8f7a135542992414482adc,0.4444444444444445,72,72,0,0.0
5a8f7a135542992414482adc,0.5,72,72,0,0.0
5a8f7a135542992414482adc,0.5714285714285715,72,72,0,0.0
5a8f7a135542992414482adc,0.6666666666666666,72,72,0,0.0
5a8f7a135542992414482adc,0.7499999999999999,72,72,0,0.0
5a8f7a135542992414482adc,1.0,,,,
5ab2e9b4554299340b525565,0.08695652173913043,28,28,0,0.0
5ab2e9b4554299340b525565,0.14285714285714288,28,28,0,0.0
5ab2e9b4554299340b525565,0.16666666666666666,28,28,0,0.0
5ab2e9b4554299340b525565,0.18181818181818182,28,28,0,0.0
5ab2e9b4554299340b525565,0.22222222222222224,28,28,0,0.0
5ab2e9b4554299340b525565,0.25,28,28,0,0.0
5ab2e9b4554299340b525565,0.2857142857142857,28,28,0,0.0
5ab2e9b4554299340b525565,0.30769230769230765,28,28,0,0.0
5ab2e9b4554299340b525565,0.3333333333333333,28,28,0,0.0
5ab2e9b4554299340b525565,0.3636363636363636,28,28,0,0.0
5ab2e9b4554299340b525565,0.4,28,28,0,0.0
5ab2e9b4554299340b525565,0.4444444444444445,28,28,0,0.0
5ab2e9b4554299340b525565,0.5,28,28,0,0.0
5ab2e9b4554299340b525565,0.5714285714285715,68,68,0,0.0
5ab2e9b4554299340b525565,0.6666666666666666,68,68,0,0.0
5ab2e9b4554299340b525565,0.7499999999999999,68,68,0,0.0
5ab2e9b4554299340b525565,1.0,68,68,0,0.0
5ab3b2fb554299753aec59af,0.08695652173913043,37,37,0,0.0
5ab3b2fb554299753aec59af,0.14285714285714288,37,37,0,0.0
5ab3b2fb554299753aec59af,0.16666666666666666,37,37,0,0.0
5ab3b2fb554299753aec59af,0.18181818181818182,37,37,0,0.0
5ab3b2fb554299753aec59af,0.22222222222222224,37,37,0,0.0
5ab3b2fb554299753aec59af,0.25,37,37,0,0.0
5ab3b2fb554299753aec59af,0.2857142857142857,37,37,0,0.0
5ab3b2fb554299753aec59af,0.30769230769230765,37,37,0,0.0
5ab3b2fb554299753aec59af,0.3333333333333333,37,37,0,0.0
5ab3b2fb554299753aec59af,0.3636363636363636,37,37,0,0.0
5ab3b2fb554299753aec59af,0.4,37,37,0,0.0
5ab3b2fb554299753aec59af,0.4444444444444445,37,37,0,0.0
